filepath,label,class_name
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (168).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (214).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (332).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (165).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1318).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1483).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (234).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (411).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1169).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Test (55).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Test (89).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (684).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Test (176).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (354).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (206).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1487).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (199).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1150).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (345).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (105).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (968).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (490).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (281).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (97).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (844).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (84).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (788).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (770).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (424).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (124).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (149).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (139).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (248).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (313).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (885).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (289).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1226).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (137).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1025).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (859).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (483).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (287).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (820).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (769).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (514).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (619).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Test (118).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (302).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (117).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (102).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1035).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (268).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (939).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (588).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (458).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (92).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1467).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1092).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (142).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Test (106).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1089).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (652).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1383).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1376).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Test (142).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (483).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (495).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Test (52).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (776).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1298).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (667).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1464).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1047).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (337).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Test (27).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (498).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (288).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1266).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (834).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (640).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (80).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (95).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1374).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (239).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (122).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (469).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1378).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (475).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1478).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (823).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1123).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1255).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (361).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (532).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (11).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1366).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1413).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (366).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1063).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (967).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (645).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (718).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (72).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Test (103).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1157).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (321).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (368).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1187).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (272).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (635).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (653).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1289).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (30).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (97).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (15).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (341).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1342).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1269).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Test (19).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (154).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (400).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (144).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1243).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Test (105).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (757).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1011).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Test (15).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1344).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Test (86).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (333).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1193).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Test (198).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (195).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (308).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (403).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Test (147).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1333).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (4).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (649).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (108).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (949).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Test (121).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (123).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1281).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1173).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Test (54).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (464).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (182).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1320).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (349).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1229).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1406).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (171).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (740).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (500).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1071).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (362).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (951).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1423).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Test (123).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (916).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (460).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1284).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (42).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (21).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1072).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1224).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (393).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (974).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (212).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (10).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (256).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1288).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (840).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1185).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (364).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1228).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (507).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (486).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (904).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1348).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (60).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (487).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (515).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Test (188).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (512).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1419).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1135).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (481).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (596).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (305).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (921).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (520).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (972).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (801).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (870).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (610).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (85).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (94).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (442).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1438).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (455).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (1067).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (833).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (440).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (989).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (395).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (61).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (129).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (573).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Valid (199).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (855).jpeg,6,Orchid
/mnt/c/Users/gayrobin/Documents/robingit/img-class-data-aug-comp/data/Orchid/Orchid-Train (159).jpeg,6,Orchid
